SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N5240 10V 1/2W = 153;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N5243 13V 1/2W = 154;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO REDE PATCH CORD CAT5E 25MT AZUL;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CACHIMBO SIMPLES PINO FINO 75X300 = 156;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 38X70 AL40 E13 R4.0 = 157;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CADEADO NOTEBOOK = 158;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;SELADOR ACRILICO 15L;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N4743 13V 1W = 160;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N5246 16V 1/2W = 161;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BOBINA MV 20X00 AL20 E7 R8.0 = ID = 162;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N4741 11V 1W = 163;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N4740 10V 1W = 164;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N5241 11V 1/2W = 165;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N5221 2V4 1/2W = 166;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;DIODO ZENER 1N4750 27V 1W = 167;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;TARRAXA PARA CONTRABAIXO PRETA STAGE ST816 = 168;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BATERIA 12V 27A ALCALINA GREEN;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;JOGO CORDA VIOLÃO AÇO NIG 09 N-490 = 170;IMPOT
